cause,resolution,object_id,work_order_id,date_initiated,date_started,date_finished,asset_type,asset_group,description,priority,status,street_class,quantity,unit,address,district,x,y,project_name,flag_bad_date,work_type,is_active,age_days,days_to_finish,is_storm,needs_traffic_control,needs_nsp,waiting_tender,has_coords,tree_dist_m,match_conf,tree_id,species_common,dbh_class,wires,loc_gen,year_planted,is_ash,n_trees_25m,max_dbh_25m,any_wires_25m,any_ash_25m
,,79482,317676,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,ARTERIAL,1.0,SLABS,VICTORIA RD ( TO ),6,-7078395.62390317,5571412.57006706,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,31.874701451300723,none,,,,,,,,0,,False,False
,,79483,317677,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MINOR COLLECTOR,1.0,SLABS,ROBIE ST ( TO ),8,-7081353.41831103,5569210.81466003,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,17.127116869735726,low,,,,,,,,5,5.0,True,False
,,79484,317678,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,1.0,SLABS,UNION ST ( TO ),8,-7079903.54497301,5569093.46533874,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,11.222605553103113,low,,,,,,,,5,6.0,True,False
,,79485,317679,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,1.0,SLABS,MONTGOMERY CRT (  TO  ),12,-7087611.58947806,5569913.20794513,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,8.729851421446373,med,TRE266451,Paper Birch,2,False,ROW,,False,5,4.0,True,False
,,79486,317680,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MINOR COLLECTOR,1.0,SLABS,( TO ),6,-7072633.87469117,5571842.6261747,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,15.387441872630854,low,,,,,,,,2,2.0,False,False
,,79487,317681,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,ARTERIAL,1.0,SLABS,SACKVILLE DR ( TO ),15,-7090604.05676997,5586358.60453266,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,26.567171876389676,none,,,,,,,,0,,False,False
,,79488,317682,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,1.0,SLABS,SUMMER FIELD WAY ( TO ),3,-7070053.06295556,5569322.09778406,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,5.731882226467801,med,TRE254669,Japanese Tree Lilac,2,True,ROW,,False,4,3.0,True,False
,,79489,317683,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,1.0,SLABS,( TO ),3,-7071103.81025825,5567391.0908141,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,5.890947698947223,med,TRE255518,Japanese Tree Lilac,1,False,ROW,,False,4,3.0,False,True
,,79490,317684,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,1.0,SLABS,BELMONT AVE ( TO ),3,-7071714.29962655,5564364.2543342,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,8.781232551285777,med,TRE265617,Red Maple,3,False,ROW,,False,6,4.0,False,False
,,79491,317685,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,1.0,SLABS,VESTRY ST ( TO ),8,-7080748.84297848,5569776.71526945,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,2.526188126633401,high,TRE140930,Norway Maple,5,True,ROW,,False,5,6.0,True,False
,,79492,317686,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MAJOR COLLECTOR,1.0,SLABS,MICMAC BLVD ( TO ),5,-7076465.51715868,5572149.64161687,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,4.8690509028203275,high,TRE206474,Silver Birch,3,True,ROW,,False,3,3.0,True,False
,,79493,317687,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,ARTERIAL,1.0,SLABS,AHERN AVE AT BELL RD ( TO ),7,-7077922.99829401,5565836.44198891,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,8.845302341998153,med,TRE133175,American Elm,4,True,ROW,,False,3,6.0,True,False
,,79495,317689,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,ARTERIAL,2.0,SLABS,DAMASCUS RD (S) (VERDI TO CIVIC 36),16,-7084401.12732197,5582246.41438299,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,12.624904772458933,low,,,,,,,,4,2.0,True,True
,,79496,317690,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MAJOR COLLECTOR,2.0,SLABS,TITUS ST (ASHDALE TO MAIN),10,-7083682.66200522,5568045.85969902,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,94.76620782521691,none,,,,,,,,0,,False,False
,,79497,317691,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,2.0,SLABS,NOVALEA DR (MERKEL PL TO COLUMBUS),8,-7080385.94024051,5568983.66858318,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,8.435199969487664,med,TRE138139,American Elm,6,False,ROW,,False,5,6.0,False,False
,,79498,317692,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MINOR COLLECTOR,2.0,SLABS,RIDGECREST DR (LANGDON TO MOUNT EDWARD),6,-7069189.20015778,5572918.90005191,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,10.070602448545836,low,,,,,,,,2,2.0,False,False
,,79499,317693,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MAJOR COLLECTOR,2.0,SLABS,WRIGHT AVE (ILSLEY TO RADDALL),6,-7079249.97684013,5575274.55489048,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,6.522078531804173,med,TRE204156,Green Ash,2,True,ROW,,True,4,4.0,True,True
,,79501,317695,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MAJOR COLLECTOR,2.0,SLABS,COBEQUID RD (LEGACY DR TO EAST EXIT COBEQUID PL),15,-7086928.26436349,5582906.9776486,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,12.587342040457846,low,,,,,,,,2,3.0,False,False
,,79502,317696,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MINOR COLLECTOR,2.0,SLABS,WILLETT ST (SHERADON TO CHADWICK),10,-7086189.42290239,5568168.6131929,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,33.42973405735792,none,,,,,,,,0,,False,False
,,79503,317697,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,2.0,SLABS,BEST ST (WINDMILL TO FAIRBANKS),5,-7077665.51847294,5569294.45966593,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,8.642859176532202,med,TRE201664,American Elm,3,False,ROW,,False,5,3.0,True,False
,,79504,317698,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,ARTERIAL,2.0,SLABS,CHAPPELL ST (VICTORIA TO SLAYTER),5,-7078098.06215183,5571158.41544116,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,15.04871248909646,low,,,,,,,,2,6.0,True,False
,,79505,317699,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,2.0,SLABS,ARGUS DR (LANCASTER (N) TO FURY),5,-7076432.62687074,5572851.61010739,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,1.9177503327101544,high,TRE209670,Northern Red Oak,2,False,ROW,,False,4,3.0,True,False
,,79506,317700,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,2.0,SLABS,BELLBROOK CRES (PORTLAND HILLS (S) TO EDGEWATER CL),3,-7069274.51703679,5568293.18148033,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,2.2852225084765125,high,TRE254951,Littleleaf Linden,3,True,ROW,,False,4,3.0,True,False
,,79507,317701,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,2.0,SLABS,ZINCK AVE (BEAUMONT TO DICKEY (N)),15,-7087030.53531353,5584218.97824697,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,5.565817944712024,med,TRE260975,Accolade Elm,3,False,ROW,,False,2,3.0,False,False
,,79508,317702,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,2.0,SLABS,CAXTON CL (LACEWOOD TO TURNING CIRCLE),10,-7086546.99775664,5568442.08260072,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,2.6620400413853407,high,TRE144240,Maple,4,False,ROW,,False,3,4.0,False,False
,,79509,317703,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,2.0,SLABS,CORONATION AVE (BIRCH TO END),10,-7083834.72893489,5567673.27595553,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,46.26751805392314,none,,,,,,,,0,,False,False
,,79510,317704,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,2.0,SLABS,VERNON ST (CEDAR TO JUBILEE),7,-7078987.69066481,5565534.16845435,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,0.7811093896987003,high,TRE218566,American Elm,1,False,ROW,2021,False,8,6.0,True,False
,,79511,317705,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,ARTERIAL,2.0,SLABS,EDGEWOOD AVE (CONNAUGHT TO GLENDALE),8,-7081713.73022769,5567149.58663529,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,3.437212935641432,high,TRE137154,American Elm,8,True,ROW,,False,8,8.0,True,False
,,79512,317706,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MINOR COLLECTOR,2.0,SLABS,HOBSONS LAKE DR (CIVIC 49 TO CIVIC 73 (S)),12,-7088155.13864824,5564822.73713817,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,18.84043084759276,low,,,,,,,,3,2.0,True,False
,,79513,317707,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MINOR COLLECTOR,2.0,SLABS,UNIVERSITY AVE BTW SUMMER ST * ( TO ),7,-7077792.85136494,5564926.44380114,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,5.322621652227939,med,TRE142622,Littleleaf Linden,5,True,ROW,,False,10,7.0,True,False
,,79514,317708,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,ARTERIAL,2.0,SLABS,DAMASCUS RD ( TO ),16,-7084591.21498208,5582303.58712674,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,48.78573201273637,none,,,,,,,,0,,False,False
,,79515,317709,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,3.0,SLABS,COLUMBUS ST (ROBIE TO AGRICOLA),8,-7080578.1142781,5568611.84716072,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,6.205743207991689,med,TRE139971,Linden,2,True,ROW,,False,6,6.0,True,False
,,79517,317711,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,ARTERIAL,4.0,SLABS,PORTLAND ST (MACPHEE TO STEAK N STEIN),3,-7071927.91177022,5569889.16448786,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,39.1398562426782,none,,,,,,,,0,,False,False
,,79518,317712,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MAJOR COLLECTOR,3.0,SLABS,COMMODORE DR (N) (MALL ENTRANCE TO BROWNLOW),6,-7077973.22293875,5574351.09187445,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,27.26182389874342,none,,,,,,,,0,,False,False
,,79519,317713,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MAJOR COLLECTOR,3.0,SLABS,FINLAY DR (W) (SHUBIE TO MCCLURE),6,-7076354.24756611,5575274.69702343,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,5.228407351172047,med,TRE206918,Green Ash,2,False,ROW,,True,2,3.0,False,True
,,79520,317714,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,ARTERIAL,5.0,SLABS,PLEASANT ST (STATION RD TO EVERETTE),3,-7073398.35690377,5565724.59484974,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,50.9224091869187,none,,,,,,,,0,,False,False
,,79521,317715,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,9.0,SLABS,ISLEVILLE ST (BLOOMFIELD TO ALMON),8,-7079463.11042105,5567989.76734684,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,11.956763416296408,low,,,,,,,,6,5.0,True,False
,,79523,317717,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MAJOR COLLECTOR,4.0,SLABS,WINDMILL RD (VICTORIA TO CIVIC 552),6,-7079983.95375439,5573499.44910241,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,3.788383818666399,high,TRE201119,Red Maple,2,False,ROW,,False,5,2.0,False,False
,,79524,317718,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MAJOR COLLECTOR,4.0,SLABS,BARRINGTON ST (DUKE TO GEORGE),7,-7077179.9438535,5566438.86991076,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,44.070061856521924,none,,,,,,,,0,,False,False
,,79525,317719,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,ARTERIAL,4.0,SLABS,TERMINAL RD (LOWER WATER TO HOLLIS),7,-7076476.10248677,5565107.56299215,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,17.696094596863954,low,,,,,,,,1,3.0,True,False
,,79526,317720,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,4.0,SLABS,CONNOLLY ST (CLAREMONT TO WINDSOR),8,-7081962.76511833,5568161.12303156,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,43.86502890266157,none,,,,,,,,0,,False,False
,,79527,317721,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,6.0,SLABS,SARAH ST (JUNE TO AGRICOLA),8,-7078849.7909744,5566932.18380673,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,1.2173859682615575,high,TRE141567,Norway Maple,3,True,ROW,,False,5,7.0,True,True
,,79529,317723,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MAJOR COLLECTOR,6.0,SLABS,WINDSOR ST (OPP CIV 3420 TO HOOD),8,-7081506.04702548,5568242.0466993,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,1.009859952654603,high,TRE135589,Norway Maple,4,True,ROW,,False,3,6.0,True,False
,,79530,317725,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,16.0,SLABS,EMERALD CRES (DRYSDALE TO DRYSDALE),11,-7081211.80961881,5560131.47092812,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,14.401330294456587,low,,,,,,,,1,3.0,False,False
,,79531,317727,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MINOR COLLECTOR,2.0,SLABS,PRINCE ALBERT RD (SINCLAIR TO CELTIC DR),5,-7074938.19364143,5570908.70066817,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,15.711141440957617,low,,,,,,,,7,4.0,True,False
,,79532,317728,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,2.0,SLABS,YOUNG ST (NEEDHAM TO UNION),8,-7079741.71023408,5568748.53574256,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,3.9381319662294545,high,TRE138393,Norway Maple,4,False,ROW,,False,3,5.0,True,True
,,79533,317729,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,2.0,SLABS,ALBRO LAKE RD (CLARENCE TO WYSE),6,-7078652.80648132,5570858.23991995,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,62.73533998052644,none,,,,,,,,0,,False,False
,,79534,317730,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MINOR COLLECTOR,2.0,SLABS,THISTLE ST (PINE TO VICTORIA),5,-7076683.38077106,5570004.51971111,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,11.855507043823478,low,,,,,,,,2,6.0,True,False
,,79535,317731,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MAJOR COLLECTOR,2.0,SLABS,LUCASVILLE RD (OLD SACKVILLE RD TO CIVIC 93),14,-7092729.26441708,5587060.50477828,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,49.559883881528165,none,,,,,,,,0,,False,False
,,79536,317732,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,2.0,SLABS,LAWNSDALE DR (LYNGBY TO LOUISE),5,-7076431.42018968,5571493.80302135,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,3.651619021153883,high,TRE206183,Common Lilac,2,True,ROW,,False,5,5.0,True,False
,,79537,317734,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,2.0,SLABS,BELLEVUE AVE (OAKLAND TO REGINA),7,-7078529.78995349,5564057.92343352,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,3.098334123064134,high,TRE131169,Norway Maple,5,False,ROW,,False,8,7.0,True,False
,,79538,317736,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,ARTERIAL,2.0,SLABS,RUSSELL ST,8,-7080062.562,5568013.614,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,3.2348188061596845,high,TRE136414,Northern Red Oak,2,False,ROW,,False,2,2.0,False,False
,,79539,317737,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,2.0,SLABS,NORMANDY DR (LEAMAN TO NOVALEA),8,-7080910.71083195,5569482.99509126,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,5.635934697916546,med,TRE139515,Overcup Oak,6,True,ROW,,False,5,6.0,True,False
,,79540,317738,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,2.0,SLABS,"LEEDS ST, HALIFAX",8,-7081471.224,5569430.219,,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,6.065136045801322,med,TRE140784,Norway Maple,5,True,ROW,,False,7,6.0,True,False
