WORK_ORDER_CAUSE,RESOLUTION,OBJECT_ID,WORK_ORDER_ID,DATE_INITIATED,ACTUAL_START_DATE,ACTUAL_FINISH_DATE,ASSET_TYPE,ASSET_GROUP,DESCRIPTION,PRIORITY,STATUS,STREET_CLASSIFICATION,QUANTITY,UNIT,ADDRESS,DISTRICT,X_COORDINATE,Y_COORDINATE,PROJECT_NAME,OLD_STATUS,NEW_STATUS,NEW_DESCRIPTION
,,81196,319498,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MINOR COLLECTOR,6,SLABS,MAPLE ST (DAHLIA ST TO OCHTERLONEY),5,-7076166.54193357,5569963.28892833,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs, under wires American Elm at site."
,,81197,319499,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MINOR COLLECTOR,6,SLABS,JUBILEE RD (HENRY TO VERNON),7,-7078923.93962853,5565482.93365735,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs, Linden at site."
,,81199,319501,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,6,SLABS,FAIRBANKS ST (BEST TO MOTT),5,-7077669.30721476,5569199.53420876,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs."
,,81200,319502,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,6,SLABS,MARLBOROUGH AVE (ROXTON TO END),7,-7078019.6265506,5563400.76622593,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs, under wires American Elm at site."
,,81201,319503,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,8,SLABS,PRINCE ARTHUR AVE ,5,-7074384.144,5568782.925,Proposed Capital Project,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs, London Planetree at site."
,,81202,319504,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MAJOR COLLECTOR,14,SLABS,WINDMILL RD (PINEWOOD TO LOVETT),6,-7079273.85411768,5571146.98436339,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: major collector road, open 3.6 yrs."
,,81203,319505,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,11,SLABS,MAPLE ST (TULIP ST TO ROSE ST),5,-7076474.43891571,5570067.41116717,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs."
,,81204,319506,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MINOR COLLECTOR,8,SLABS,CRANBERRY CRES (MERIDIAN TO VALKYRIE),3,-7069067.00498682,5571951.83546389,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs."
,,81205,319507,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,8,SLABS,VEITH ST (YOUNG TO HANOVER),8,-7079531.9444485,5568995.39757602,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs."
,,81206,319508,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MAJOR COLLECTOR,9,SLABS,BREEZE DR (HILLCREST DR TO BELVEDERE DR),6,-7073926.23370255,5575629.76693487,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: major collector road, open 3.6 yrs, under wires tree at site."
,,81207,319509,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MINOR COLLECTOR,10,SLABS,CRICHTON PARK RD (LYNGBY TO CRICHTON PARK),5,-7076212.48874818,5571322.62327058,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs, under wires Norway Maple at site."
,,81208,319510,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MAJOR COLLECTOR,10,SLABS,COUNTRYVIEW DR (W) (MCCLURE TO COMMODORE),6,-7076083.19358147,5574503.83878909,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: major collector road, open 3.6 yrs."
,,81210,319512,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MAJOR COLLECTOR,12,SLABS,WINDMILL RD (ALBRO LAKE TO FARRELL),6,-7078856.69836962,5570612.44286063,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: major collector road, open 3.6 yrs."
,,81211,319514,2/7/2023 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MAJOR COLLECTOR,11,SLABS,CANAL ST (PORTLAND TO MILLS LANE),5,-7075876.83431103,5569335.36662172,2021 AMEC WOOD SIDEWALK AUDIT,Low,Low,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: major collector road, open 3.6 yrs."
