rank,risk_score,priority,new_status,changed,pred_priority,p_low,p_medium,p_high,blocked,n_history,work_order_id,asset_type,work_type,status,cause,street_class,district,address,date_initiated,age_days,needs_traffic_control,needs_nsp,waiting_tender,is_storm,match_conf,species_common,dbh_class,wires,is_ash,max_dbh_25m,any_wires_25m,exposure,x,y,new_description
2060,26.4,Low,Low,False,,0.47823509811302745,0.46976761072643575,0.05199729116053668,False,61,319019,TRN_SECTRAV,Unclassified Work Order from WOOD Sidewalk Audit,OPEN,,MINOR COLLECTOR,3,CRANBERRY CRES (LONDRA TO MERIDIAN),2023-02-07 12:00:00,1312,False,False,False,False,med,Northern Red Oak,2.0,False,False,2.0,True,0.165,-7069140.90815712,5572181.81242933,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs, Northern Red Oak at site."
2061,26.4,Low,Low,False,,0.33939927636650463,0.6094743880002486,0.0511263356332467,False,61,319020,TRN_SECTRAV,Unclassified Work Order from WOOD Sidewalk Audit,OPEN,,MINOR COLLECTOR,5,CRICHTON AVE (OCHTERLONEY TO OAK),2023-02-07 12:00:00,1312,False,False,False,False,med,Northern Red Oak,1.0,False,False,3.0,False,0.165,-7075984.73635374,5570239.32663773,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs, Northern Red Oak at site."
2062,26.4,Low,Low,False,,0.44261120838450724,0.5052558774973348,0.052132914118157944,False,61,319491,TRN_SECTRAV,Unclassified Work Order from WOOD Sidewalk Audit,OPEN,,MINOR COLLECTOR,4,COLBY DR (CASTLEWOOD (N) TO HAMPTON GRN),2023-02-07 12:00:00,1312,False,False,False,False,med,American Elm,2.0,False,False,3.0,True,0.165,-7067799.98443139,5569046.03366718,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs, American Elm at site."
2063,26.4,Low,Low,False,,0.45460853181397093,0.49382145074691836,0.05157001743911071,False,61,319688,TRN_SECTRAV,Unclassified Work Order from WOOD Sidewalk Audit,OPEN,,MINOR COLLECTOR,3,TOPSAIL BLVD (SPAR CRES TO SPAR CRES),2023-02-07 12:00:00,1312,False,False,False,False,high,Red Maple,2.0,True,False,2.0,True,0.165,-7070118.83878132,5571333.62119073,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs, under wires Red Maple at site."
2064,26.4,Low,Low,False,,0.3737499718104095,0.5741621465678032,0.052087881621787305,False,61,319912,TRN_SECTRAV,Unclassified Work Order from WOOD Sidewalk Audit,OPEN,,MINOR COLLECTOR,12,LANGBRAE DR (DUNBRACK TO KILBRINE),2023-02-07 12:00:00,1312,False,False,False,False,med,Norway Maple,3.0,False,False,3.0,False,0.165,-7086955.65395084,5569724.41718579,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs, Norway Maple at site."
2065,26.4,Low,Low,False,,0.5456214251580603,0.4020864775401035,0.0522920973018362,False,61,319995,TRN_SECTRAV,Unclassified Work Order from WOOD Sidewalk Audit,OPEN,,MINOR COLLECTOR,8,LIVINGSTONE ST (ISLEVILLE TO AGRICOLA),2023-02-07 12:00:00,1312,False,False,False,False,high,Norway Maple,5.0,True,False,7.0,True,0.165,-7080214.13704249,5568447.35864373,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs, under wires Norway Maple at site."
2066,26.4,Low,Low,False,,0.3737499718104095,0.5741621465678032,0.052087881621787305,False,61,320041,TRN_SECTRAV,Unclassified Work Order from WOOD Sidewalk Audit,OPEN,,MINOR COLLECTOR,12,DUNBRACK ST (FARNHAM TO KNIGHTSRIDGE),2023-02-07 12:00:00,1312,False,False,False,False,med,Norway Maple,3.0,False,False,3.0,False,0.165,-7086955.65395084,5569724.41718579,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs, Norway Maple at site."
2067,26.4,Low,Low,False,,0.46293668733466686,0.48555914984348697,0.05150416282184636,False,61,320131,TRN_SECTRAV,Unclassified Work Order from WOOD Sidewalk Audit,OPEN,,MINOR COLLECTOR,16,INNOVATION DR (W) (HAMMONDS PLAINS TO RIM ENTRY),2023-02-07 12:00:00,1312,False,False,False,False,high,AM,1.0,False,False,2.0,True,0.165,-7090635.45231732,5578333.05903732,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs, AM at site."
2068,26.4,Low,Low,False,,0.5456214251580603,0.4020864775401035,0.0522920973018362,False,61,320192,TRN_SECTRAV,Unclassified Work Order from WOOD Sidewalk Audit,OPEN,,MINOR COLLECTOR,8,AGRICOLA ST,2023-02-07 12:00:00,1312,False,False,False,False,high,Norway Maple,5.0,True,False,7.0,True,0.165,-7080214.137,5568447.359,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs, under wires Norway Maple at site."
2069,26.4,Low,Low,False,,0.46636954973448813,0.4820590631544481,0.05157138711106382,False,61,320520,TRN_SECTRAV,Unclassified Work Order from WOOD Sidewalk Audit,OPEN,,MINOR COLLECTOR,3,EISENER BLVD (MALL ENT # 1 TO PARKVIEW LANE),2023-02-07 12:00:00,1312,False,False,False,False,low,,,,,2.0,False,0.165,-7070986.40619846,5569149.39842139,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs."
2070,26.4,Low,Low,False,,0.5456214251580603,0.4020864775401035,0.0522920973018362,False,61,320567,TRN_SECTRAV,Unclassified Work Order from WOOD Sidewalk Audit,OPEN,,MINOR COLLECTOR,8,KANE ST,2023-02-07 12:00:00,1312,False,False,False,False,high,Norway Maple,5.0,True,False,7.0,True,0.165,-7080214.137,5568447.359,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs, under wires Norway Maple at site."
2071,26.3,Low,Low,False,,0.5121612890214692,0.43857724061610764,0.04926147036242324,False,61,316429,TRN_SECTRAV,Unclassified Work Order from WOOD Sidewalk Audit,OPEN,,MINOR COLLECTOR,16,LARRY UTECK BLVD (STARBOARD TO END),2023-02-07 12:00:00,1312,False,False,False,False,high,Littleleaf Linden,2.0,False,False,2.0,True,0.165,-7087321.99166083,5574130.68829331,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs, Littleleaf Linden at site."
2072,26.3,Low,Low,False,,0.3689745304975641,0.5813081158640209,0.04971735363841495,False,61,316608,TRN_SECTRAV,Unclassified Work Order from WOOD Sidewalk Audit,OPEN,,MINOR COLLECTOR,5,OCHTERLONEY ST (KING TO WENTWORTH),2023-02-07 12:00:00,1312,False,False,False,False,low,,,,,3.0,True,0.165,-7076356.14655827,5569232.31670037,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs."
2073,26.3,Low,Low,False,,0.2634424339247324,0.6312723047739739,0.10528526130129368,False,61,316700,TRN_SECTRAV,Unclassified Work Order from WOOD Sidewalk Audit,OPEN,,LOCAL STREET,11,TROUT RUN (MANSION TO END),2023-02-07 12:00:00,1312,False,False,False,False,med,Common Pear,2.0,False,False,2.0,True,0.0,-7079875.07709282,5557419.893368,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs, Common Pear at site."
2074,26.3,Low,Low,False,,0.45923649310413167,0.49154311135482054,0.04922039554104783,False,61,316730,TRN_SECTRAV,Unclassified Work Order from WOOD Sidewalk Audit,OPEN,,MINOR COLLECTOR,3,CRANBERRY CRES (MOUNT EDWARD TO SARAH),2023-02-07 12:00:00,1312,False,False,False,False,low,,,,,4.0,True,0.165,-7069290.84088893,5572671.26861915,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs."
2075,26.3,Low,Low,False,,0.5925921136307547,0.3023111071451851,0.10509677922406023,False,61,316847,TRN_SECTRAV,Unclassified Work Order from WOOD Sidewalk Audit,OPEN,,LOCAL STREET,8,WARREN ST (DUDLEY TO CLAREMONT),2023-02-07 12:00:00,1312,False,False,False,False,med,Honeylocust,1.0,True,False,1.0,True,0.0,-7081777.67707476,5567980.66118418,"Kept Low: not enough closed history for this work type (61 WOs, need 100) or model not confident (<50%). Of 61 closed 'Unclassified Work Order from WOOD Sidewalk Audit' WOs, HRM rated 0% High / 89% Medium / 11% Low. Factors: open 3.6 yrs, under wires Honeylocust at site."
